num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
2,Internet,RoundTrip,169,19,1,Thu,AKLKUL,1,1,0,8.83,0
1,Internet,RoundTrip,236,21,7,Fri,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,62,30,7,Thu,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,346,17,3,Sun,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,23,33,9,Tue,AKLKUL,1,0,1,8.83,0
4,Internet,RoundTrip,281,17,0,Wed,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,88,18,7,Thu,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,192,17,1,Mon,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,172,23,14,Sun,AKLKUL,0,0,0,8.83,1
1,Internet,RoundTrip,30,63,2,Sun,AKLKUL,1,1,1,8.83,1
1,Internet,RoundTrip,154,24,6,Tue,AKLKUL,1,1,0,8.83,0
1,Internet,RoundTrip,12,35,15,Fri,AKLKUL,1,0,1,8.83,0
5,Internet,RoundTrip,373,19,15,Tue,AKLKUL,0,1,0,8.83,0
2,Internet,RoundTrip,90,28,13,Wed,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,238,130,17,Sat,AKLKUL,0,0,1,8.83,0
2,Internet,RoundTrip,78,142,5,Sun,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,259,25,8,Wed,AKLKUL,0,0,0,8.83,0
3,Internet,RoundTrip,641,46,6,Sun,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,63,278,14,Wed,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,19,42,4,Fri,AKLKUL,1,0,0,8.83,0
3,Internet,RoundTrip,106,32,14,Tue,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,74,29,0,Fri,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,8,20,8,Fri,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,256,43,15,Mon,AKLKUL,0,0,0,8.83,1
1,Internet,RoundTrip,27,29,8,Mon,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,212,19,3,Thu,AKLKUL,1,0,1,8.83,0
1,Mobile,RoundTrip,180,56,7,Mon,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,64,17,9,Thu,AKLKUL,1,1,0,8.83,1
1,Internet,RoundTrip,165,87,4,Sat,AKLKUL,0,1,0,8.83,0
2,Internet,RoundTrip,82,73,0,Sat,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,4,85,3,Tue,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,4,19,13,Sat,AKLKUL,1,0,1,8.83,1
1,Mobile,RoundTrip,27,90,6,Sat,AKLKUL,1,0,0,8.83,0
4,Internet,RoundTrip,423,22,13,Sun,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,15,40,1,Thu,AKLKUL,1,0,1,8.83,0
8,Internet,RoundTrip,110,17,3,Sun,AKLKUL,1,1,0,8.83,1
1,Mobile,RoundTrip,67,17,12,Mon,AKLKUL,1,0,1,8.83,1
2,Internet,RoundTrip,294,22,14,Mon,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,115,36,6,Wed,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,188,19,16,Sun,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,48,17,3,Sat,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,15,62,4,Sun,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,37,18,14,Mon,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,31,22,1,Fri,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,269,49,12,Mon,AKLKUL,0,0,1,8.83,0
1,Internet,RoundTrip,388,22,2,Mon,AKLKUL,0,0,0,8.83,0
5,Internet,RoundTrip,231,17,16,Tue,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,322,17,15,Sat,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,288,56,9,Mon,AKLKUL,1,1,1,8.83,1
2,Internet,RoundTrip,238,17,14,Sat,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,55,21,12,Mon,AKLKUL,1,0,0,8.83,1
2,Internet,RoundTrip,146,38,2,Mon,AKLKUL,1,1,0,8.83,0
1,Mobile,RoundTrip,33,47,12,Sun,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,162,18,7,Tue,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,12,28,8,Wed,AKLKUL,1,0,0,8.83,1
2,Internet,RoundTrip,294,40,10,Sat,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,116,86,5,Wed,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,71,19,1,Thu,AKLKUL,1,1,0,8.83,0
2,Internet,RoundTrip,30,22,5,Wed,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,322,106,10,Wed,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,172,64,12,Fri,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,26,90,15,Sun,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,29,304,13,Sun,AKLKUL,1,0,0,8.83,0
2,Mobile,RoundTrip,35,31,5,Tue,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,278,24,6,Wed,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,333,17,15,Mon,AKLKUL,1,1,0,8.83,0
1,Internet,RoundTrip,53,28,4,Mon,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,412,17,9,Tue,AKLKUL,1,1,0,8.83,0
2,Internet,RoundTrip,270,42,15,Fri,AKLKUL,1,0,1,8.83,1
2,Internet,RoundTrip,349,19,14,Mon,AKLKUL,0,1,1,8.83,0
1,Internet,RoundTrip,19,25,12,Wed,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,120,22,7,Sun,AKLKUL,0,1,0,8.83,0
1,Internet,RoundTrip,25,186,7,Wed,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,52,25,10,Mon,AKLKUL,1,1,0,8.83,0
2,Internet,RoundTrip,139,23,1,Fri,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,243,27,16,Mon,AKLKUL,1,1,1,8.83,1
1,Internet,RoundTrip,21,24,6,Mon,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,154,36,7,Sat,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,168,23,7,Fri,AKLKUL,1,1,1,8.83,0
2,Internet,RoundTrip,118,21,13,Mon,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,182,21,13,Sun,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,384,18,1,Thu,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,144,35,7,Fri,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,221,24,9,Wed,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,58,101,7,Sun,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,101,22,9,Sat,AKLKUL,1,0,1,8.83,0
3,Internet,RoundTrip,305,21,15,Tue,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,186,42,3,Fri,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,33,19,16,Fri,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,382,24,9,Tue,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,296,17,13,Tue,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,361,59,10,Mon,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,226,223,2,Mon,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,198,36,4,Mon,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,135,17,2,Wed,AKLKUL,1,1,1,8.83,1
3,Internet,RoundTrip,210,18,2,Mon,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,115,17,8,Sat,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,85,23,11,Mon,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,35,60,15,Fri,AKLKUL,1,1,0,8.83,0
1,Internet,RoundTrip,26,29,16,Fri,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,54,17,13,Sun,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,40,18,10,Sat,AKLKUL,1,1,0,8.83,0
4,Mobile,RoundTrip,348,17,7,Wed,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,45,143,0,Tue,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,82,22,2,Wed,AKLKUL,1,1,0,8.83,1
1,Internet,RoundTrip,100,42,17,Sun,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,349,17,17,Sun,AKLKUL,1,0,1,8.83,0
5,Internet,RoundTrip,36,20,4,Tue,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,266,19,14,Sun,AKLKUL,0,0,0,8.83,1
1,Internet,RoundTrip,74,86,3,Fri,AKLKUL,1,1,1,8.83,1
1,Internet,RoundTrip,36,19,5,Sat,AKLKUL,0,0,0,8.83,1
5,Internet,RoundTrip,38,26,7,Thu,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,62,47,10,Wed,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,230,39,0,Wed,AKLKUL,1,1,1,8.83,0
2,Internet,RoundTrip,83,35,13,Tue,AKLKUL,1,1,1,8.83,1
4,Internet,RoundTrip,227,20,16,Fri,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,77,26,13,Tue,AKLKUL,1,1,1,8.83,0
4,Internet,RoundTrip,72,24,3,Thu,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,167,32,16,Sun,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,103,17,3,Sun,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,388,22,7,Tue,AKLKUL,1,0,0,8.83,1
2,Internet,RoundTrip,242,17,1,Mon,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,35,19,8,Mon,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,13,91,6,Sun,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,119,134,17,Sun,AKLKUL,1,0,0,8.83,1
2,Mobile,RoundTrip,74,19,9,Sat,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,45,27,12,Sat,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,23,18,11,Wed,AKLKUL,1,0,1,8.83,1
2,Internet,RoundTrip,227,22,12,Sat,AKLKUL,1,0,1,8.83,1
2,Internet,RoundTrip,47,21,2,Wed,AKLKUL,1,1,0,8.83,1
2,Internet,RoundTrip,352,29,4,Wed,AKLKUL,1,1,1,8.83,1
1,Internet,RoundTrip,112,18,12,Sat,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,56,17,8,Fri,AKLKUL,1,0,0,8.83,1
4,Internet,RoundTrip,349,19,14,Mon,AKLKUL,0,0,1,8.83,0
1,Internet,RoundTrip,308,29,16,Tue,AKLKUL,1,0,1,8.83,1
2,Internet,RoundTrip,383,20,6,Sun,AKLKUL,1,1,1,8.83,1
1,Internet,RoundTrip,69,34,9,Mon,AKLKUL,0,0,1,8.83,0
1,Internet,RoundTrip,30,41,12,Wed,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,24,181,1,Tue,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,370,21,9,Sun,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,6,45,12,Wed,AKLKUL,1,0,1,8.83,0
4,Internet,RoundTrip,110,19,13,Wed,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,2,24,7,Thu,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,79,43,6,Fri,AKLKUL,1,1,1,8.83,1
2,Internet,RoundTrip,409,18,4,Sun,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,43,19,8,Mon,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,115,45,13,Fri,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,279,18,7,Tue,AKLKUL,1,1,0,8.83,0
1,Internet,RoundTrip,55,73,8,Fri,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,125,54,1,Mon,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,164,38,14,Fri,AKLKUL,1,1,1,8.83,1
1,Internet,RoundTrip,65,25,23,Sat,AKLKUL,1,0,0,8.83,1
2,Internet,RoundTrip,143,29,10,Sat,AKLKUL,1,1,0,8.83,1
2,Internet,RoundTrip,111,22,12,Tue,AKLKUL,0,0,0,8.83,0
1,Mobile,RoundTrip,9,47,11,Wed,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,65,278,2,Thu,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,38,17,5,Sun,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,68,87,8,Sun,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,80,25,13,Wed,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,200,21,15,Mon,AKLKUL,0,0,0,8.83,0
3,Internet,RoundTrip,172,17,9,Fri,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,21,24,2,Sun,AKLKUL,1,1,1,8.83,1
2,Internet,RoundTrip,77,19,16,Sat,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,49,36,7,Fri,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,293,85,12,Sun,AKLKUL,0,1,1,8.83,0
3,Internet,RoundTrip,285,28,11,Sun,AKLKUL,0,0,1,8.83,0
1,Internet,RoundTrip,64,28,4,Sun,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,21,31,9,Mon,AKLKUL,1,1,0,8.83,1
1,Internet,RoundTrip,76,18,11,Wed,AKLKUL,1,1,1,8.83,1
1,Internet,RoundTrip,32,35,8,Sun,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,236,21,12,Sat,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,269,20,6,Tue,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,7,19,13,Sat,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,90,43,11,Tue,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,339,17,19,Tue,AKLKUL,0,0,1,8.83,0
3,Internet,RoundTrip,444,17,2,Tue,AKLKUL,1,1,1,8.83,1
1,Internet,RoundTrip,163,86,6,Wed,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,391,28,13,Sat,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,13,87,3,Mon,AKLKUL,0,0,0,8.83,1
6,Internet,RoundTrip,77,17,15,Wed,AKLKUL,1,0,1,8.83,0
3,Internet,RoundTrip,116,22,14,Sat,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,153,53,17,Sat,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,36,17,3,Wed,AKLKUL,0,0,0,8.83,1
1,Internet,RoundTrip,209,89,8,Fri,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,149,37,4,Fri,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,269,18,11,Sun,AKLKUL,1,0,1,8.83,0
4,Internet,RoundTrip,169,21,6,Fri,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,38,81,11,Thu,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,63,34,8,Tue,AKLKUL,1,1,1,8.83,1
2,Internet,RoundTrip,37,17,1,Sat,AKLKUL,0,0,0,8.83,1
1,Internet,RoundTrip,338,17,10,Wed,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,51,31,3,Fri,AKLKUL,1,0,0,8.83,0
6,Internet,RoundTrip,224,38,6,Fri,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,202,17,7,Thu,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,5,25,17,Sat,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,109,45,5,Mon,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,109,21,14,Sun,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,202,19,4,Wed,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,35,81,5,Wed,AKLKUL,1,1,1,8.83,0
2,Internet,RoundTrip,143,29,6,Fri,AKLKUL,1,1,1,8.83,0
3,Internet,RoundTrip,101,20,6,Thu,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,68,17,4,Fri,AKLKUL,0,0,1,8.83,1
2,Internet,RoundTrip,339,17,13,Tue,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,246,18,3,Mon,AKLKUL,0,1,0,8.83,0
2,Mobile,RoundTrip,156,19,14,Thu,AKLKUL,1,1,1,8.83,0
2,Internet,RoundTrip,230,68,0,Thu,AKLKUL,1,0,1,8.83,0
3,Internet,RoundTrip,336,17,8,Fri,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,277,20,13,Thu,AKLKUL,1,1,1,8.83,0
1,Mobile,RoundTrip,199,17,2,Sun,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,10,49,17,Sun,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,46,21,12,Wed,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,7,35,12,Wed,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,172,17,8,Fri,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,104,29,4,Sat,AKLKUL,1,0,1,8.83,0
3,Internet,RoundTrip,233,60,11,Sun,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,143,36,5,Sun,AKLKUL,0,0,1,8.83,1
8,Internet,RoundTrip,261,22,14,Tue,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,37,22,12,Wed,AKLKUL,1,0,1,8.83,0
3,Internet,RoundTrip,235,28,16,Sun,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,241,47,4,Mon,AKLKUL,1,1,0,8.83,1
1,Internet,RoundTrip,334,18,14,Sun,AKLKUL,1,1,0,8.83,0
2,Internet,RoundTrip,23,17,5,Mon,AKLKUL,0,0,0,8.83,1
3,Mobile,RoundTrip,56,31,11,Thu,AKLKUL,1,1,1,8.83,0
2,Mobile,RoundTrip,325,29,12,Wed,AKLKUL,1,0,0,8.83,1
2,Internet,RoundTrip,14,20,2,Thu,AKLKUL,1,1,1,8.83,0
3,Internet,RoundTrip,216,21,7,Sat,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,233,17,12,Tue,AKLKUL,0,0,0,8.83,0
4,Internet,RoundTrip,132,20,13,Tue,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,26,26,16,Fri,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,20,79,11,Tue,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,19,104,4,Sun,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,18,22,3,Mon,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,143,38,6,Tue,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,97,17,8,Mon,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,192,56,3,Fri,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,205,88,7,Sat,AKLKUL,1,1,1,8.83,0
2,Internet,RoundTrip,79,22,4,Mon,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,32,17,21,Thu,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,215,17,9,Fri,AKLKUL,1,1,1,8.83,1
1,Internet,RoundTrip,16,61,9,Thu,AKLKUL,1,1,1,8.83,0
4,Internet,RoundTrip,118,23,10,Tue,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,314,20,4,Wed,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,3,135,6,Wed,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,128,33,4,Thu,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,292,20,6,Mon,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,301,121,15,Sun,AKLKUL,0,1,0,8.83,0
1,Internet,RoundTrip,377,28,11,Mon,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,118,35,6,Mon,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,52,30,13,Sun,AKLKUL,1,0,0,8.83,1
2,Internet,RoundTrip,174,30,6,Wed,AKLKUL,0,0,0,8.83,0
3,Internet,RoundTrip,135,22,14,Wed,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,320,19,2,Sat,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,309,63,5,Tue,AKLKUL,0,0,1,8.83,0
1,Internet,RoundTrip,2,103,20,Sun,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,34,18,14,Wed,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,21,33,3,Mon,AKLKUL,1,0,0,8.83,0
3,Internet,RoundTrip,47,17,16,Sun,AKLKUL,1,1,1,8.83,1
2,Internet,RoundTrip,135,22,8,Wed,AKLKUL,1,0,1,8.83,0
1,Mobile,RoundTrip,102,88,23,Wed,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,21,29,12,Sun,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,64,35,12,Mon,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,243,29,4,Mon,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,123,19,4,Fri,AKLKUL,0,0,1,8.83,1
1,Internet,RoundTrip,16,84,14,Sun,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,42,266,11,Sun,AKLKUL,1,1,1,8.83,0
2,Mobile,RoundTrip,281,35,17,Sat,AKLKUL,1,1,0,8.83,1
2,Internet,RoundTrip,163,17,8,Mon,AKLKUL,1,0,1,8.83,1
4,Internet,RoundTrip,294,17,14,Wed,AKLKUL,1,0,1,8.83,1
2,Internet,RoundTrip,135,22,13,Wed,AKLKUL,1,1,0,8.83,0
1,Internet,RoundTrip,99,19,13,Sun,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,373,17,15,Tue,AKLKUL,1,1,1,8.83,0
2,Internet,RoundTrip,37,17,16,Tue,AKLKUL,0,0,0,8.83,1
1,Internet,RoundTrip,303,28,19,Tue,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,34,90,8,Thu,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,53,27,10,Sat,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,134,56,18,Tue,AKLKUL,1,1,1,8.83,1
2,Internet,RoundTrip,123,23,3,Mon,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,41,25,15,Tue,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,77,28,9,Wed,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,18,59,23,Sun,AKLKUL,1,1,1,8.83,0
1,Mobile,RoundTrip,26,36,18,Sat,AKLKUL,1,0,0,8.83,1
1,Internet,RoundTrip,50,27,11,Tue,AKLKUL,1,1,0,8.83,1
2,Internet,RoundTrip,471,21,7,Mon,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,68,30,16,Fri,AKLKUL,1,0,1,8.83,1
3,Internet,RoundTrip,182,21,10,Sun,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,40,23,8,Tue,AKLKUL,0,1,1,8.83,1
1,Mobile,RoundTrip,40,33,17,Fri,AKLKUL,0,0,0,8.83,0
1,Mobile,RoundTrip,94,35,3,Sat,AKLKUL,1,1,1,8.83,0
2,Internet,RoundTrip,192,21,8,Wed,AKLKUL,1,1,1,8.83,1
1,Internet,RoundTrip,28,44,11,Sun,AKLKUL,1,0,0,8.83,0
3,Internet,RoundTrip,253,318,10,Sun,AKLKUL,0,0,0,8.83,0
2,Internet,RoundTrip,95,17,15,Tue,AKLKUL,1,1,1,8.83,0
1,Internet,RoundTrip,230,39,1,Wed,AKLKUL,1,1,1,8.83,0
4,Mobile,RoundTrip,80,21,12,Wed,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,120,57,8,Sat,AKLKUL,1,0,1,8.83,0
5,Internet,RoundTrip,306,19,8,Mon,AKLKUL,1,1,0,8.83,0
2,Internet,RoundTrip,152,19,15,Wed,AKLKUL,1,1,1,8.83,1
2,Internet,RoundTrip,78,23,11,Wed,AKLKUL,0,0,1,8.83,0
2,Internet,RoundTrip,221,17,0,Sun,AKLKUL,1,0,1,8.83,0
6,Internet,RoundTrip,3,24,2,Tue,AKLKUL,1,1,1,8.83,0
1,Mobile,RoundTrip,33,36,12,Sun,AKLKUL,1,0,0,8.83,0
4,Internet,RoundTrip,144,51,5,Wed,AKLKUL,1,1,0,8.83,1
2,Internet,RoundTrip,96,67,5,Wed,AKLKUL,0,0,0,8.83,1
2,Internet,RoundTrip,53,20,16,Fri,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,343,17,8,Sun,AKLKUL,0,0,1,8.83,0
3,Internet,RoundTrip,231,19,8,Tue,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,34,273,12,Tue,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,142,17,5,Wed,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,119,29,14,Tue,AKLKUL,1,1,1,8.83,0
4,Internet,RoundTrip,205,22,13,Wed,AKLKUL,1,0,0,8.83,0
2,Internet,RoundTrip,49,72,10,Tue,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,22,35,9,Mon,AKLKUL,0,0,0,8.83,1
4,Mobile,RoundTrip,86,21,3,Sun,AKLKUL,1,0,0,8.83,0
3,Internet,RoundTrip,98,17,2,Thu,AKLKUL,1,0,0,8.83,0
3,Internet,RoundTrip,278,37,14,Wed,AKLKUL,1,0,1,8.83,1
1,Internet,RoundTrip,31,21,12,Thu,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,72,32,6,Thu,AKLKUL,1,0,1,8.83,1
1,Mobile,RoundTrip,16,37,2,Wed,AKLKUL,1,0,1,8.83,0
2,Internet,RoundTrip,53,64,12,Sat,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,39,19,5,Fri,AKLKUL,1,0,1,8.83,0
1,Internet,RoundTrip,107,148,13,Sun,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,38,65,2,Mon,AKLKUL,1,0,0,8.83,0
3,Internet,RoundTrip,251,23,18,Mon,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,136,30,4,Sat,AKLKUL,0,0,0,8.83,0
5,Internet,RoundTrip,270,23,8,Sat,AKLKUL,0,0,0,8.83,0
1,Internet,RoundTrip,42,38,3,Wed,AKLKUL,1,0,0,8.83,1
2,Internet,RoundTrip,292,23,15,Thu,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,120,19,6,Sun,AKLKUL,0,0,1,8.83,1
2,Internet,RoundTrip,223,51,15,Sat,AKLKUL,1,0,0,8.83,0
1,Internet,RoundTrip,85,19,7,Thu,AKLKUL,1,0,0,8.83,0
